"Date","SMB %","HML %","WML %","Rm %","Rf %","Rm-Rf %"
20170106,-0.33734332,0.3838286,0.43352859,-0.3108635,0.02402679,-0.33489029
20170109,0.63002035,0.31127549,-0.10301525,0.06247874,0.02402679,0.03845195
20170110,0.26460179,-0.11820433,0.26509011,0.62634191,0.02402679,0.60231512
20170111,-0.8570728,1.6407613,0.68694418,1.08735414,0.02402679,1.06332735
20170112,-0.97245566,0.39024612,0.35771021,0.22358716,0.02432809,0.19925907
20170113,0.3909163,0.0131996,0.18640578,-0.15054403,0.02432809,-0.17487212
20170116,0.02288116,0.81989617,0.37051423,0.2666572,0.02432809,0.24232911
20170117,0.56353767,-0.34226874,-0.11065164,-0.05624321,0.02432809,-0.0805713
20170118,-0.10123079,0.24861551,0.14305508,0.4334729,0.02432809,0.40914481
20170119,0.01173551,0.08542988,0.08088406,0.35971866,0.02432809,0.33539057
20170120,0.43027427,-1.18345284,-0.60812109,-1.1404313,0.02432809,-1.16475939
20170123,-0.45765472,1.2040339,0.3165264,0.62662717,0.02432809,0.60229908
20170124,-0.76145808,0.0677103,0.39214897,1.00521528,0.02432809,0.98088719
20170125,-0.84752228,0.49210908,0.82708003,1.13544195,0.02432809,1.11111386
20170127,-0.54172297,0.30688035,-0.50341429,0.49473612,0.02417747,0.47055865
20170130,-0.23935536,0.70272671,-1.05866053,-0.08690873,0.02417747,-0.1110862
20170131,0.25518392,-0.36487726,-0.48048775,-1.13186296,0.02417747,-1.15604043
20170201,-0.61365915,1.43416534,1.62240405,1.53062325,0.02417747,1.50644578
20170202,0.32795741,0.4953406,-0.17797894,0.63119125,0.02402679,0.60716446
20170203,0.48386799,0.77046108,-0.5821948,0.45382843,0.02402679,0.42980164
20170206,0.79876224,-0.05747066,-0.45187598,0.76987758,0.02402679,0.74585079
20170207,0.45907466,0.0609433,-0.26834035,-0.34757307,0.02402679,-0.37159986
20170208,-0.15528289,0.26559859,0.14955948,0.29652747,0.02402679,0.27250068
20170209,0.25393814,-0.78002101,-0.16477482,0.24141295,0.02372526,0.21768769
20170210,0.19542797,-0.77051318,-0.142698,0.05815617,0.02372526,0.03443091
20170213,-0.6426456,-0.664763,0.14069721,-0.19126696,0.02372526,-0.21499222
20170214,-0.61466108,0.21219716,-0.34397964,-0.30248818,0.02372526,-0.32621344
20170215,-0.47064381,-1.55417083,0.22629054,-1.06211362,0.02372526,-1.08583888
20170216,-0.33370062,1.32893323,-0.04700307,1.06504392,0.02402679,1.04101713
20170217,0.34522845,-0.11052976,-0.56477316,0.31541469,0.02402679,0.2913879
20170220,-0.14677672,0.79463639,0.14525196,0.84451902,0.02402679,0.82049223
20170221,-0.01370359,0.67527203,-0.10053301,0.37492541,0.02402679,0.35089862
20170222,-0.52248475,-0.56270079,-0.23819366,-0.11356872,0.02402679,-0.13759551
20170223,-0.08554413,-0.13444123,-0.3922315,0.11552959,0.02387605,0.09165354
20170227,0.5561124,-0.07216536,-0.23186738,-0.13067802,0.02387605,-0.15455407
20170228,0.151742,0.97157886,-0.01293498,0.0678498,0.02387605,0.04397375
20170301,0.07409039,0.78072938,-0.25542683,0.53373016,0.02387605,0.50985411
20170302,-0.34344563,-0.67020896,-0.3948581,-0.911117,0.02357441,-0.93469141
20170303,-0.06713862,0.30542507,0.17261216,0.16234537,0.02357441,0.13877096
20170306,-0.38275167,0.0980293,0.57825831,0.57534077,0.02357441,0.55176636
20170307,0.52145482,-1.03857952,-0.42198942,-0.10076272,0.02357441,-0.12433713
20170308,0.40383475,-0.96602852,-0.2218152,-0.36786343,0.02357441,-0.39143784
20170309,0.03731875,-0.20869949,0.03594603,-0.0639792,0.02308375,-0.08706295
20170310,-0.02783188,-0.44343774,-0.35252703,-0.05413975,0.02308375,-0.0772235
20170314,-0.6570829,0.2235256,0.37476324,1.40747825,0.02308375,1.3843945
20170315,0.16751645,0.56861027,0.67478125,0.27227825,0.02308375,0.2491945
20170316,-0.47729879,0.96019179,0.31980459,1.00226342,0.02308375,0.97917967
20170317,-0.01232104,-0.15237836,-0.32674517,-0.01297757,0.02308375,-0.03606132
20170320,0.24527315,0.31806574,0.55109189,-0.0859479,0.02308375,-0.10903165
20170321,0.05105223,-0.28929481,-0.08185096,-0.15628098,0.02308375,-0.17936473
20170322,0.36948087,-0.51142585,-0.37652511,-0.81308194,0.02308375,-0.83616569
20170323,0.21311277,0.0832117,0.73760573,0.7249641,0.02278151,0.70218259
20170324,-0.34948133,0.92892183,0.36236498,0.23752315,0.02278151,0.21474164
20170327,0.44591803,-0.21185184,0.25349838,-0.46384605,0.02278151,-0.48662756
20170328,0.00706276,-0.00688867,0.23593528,0.5163312,0.02278151,0.49354969
20170329,-0.65796888,0.40354794,0.15668753,0.30064963,0.02278151,0.27786812
20170330,0.50954759,0.05337838,0.13223815,0.47166542,0.0226303,0.44903512
20170331,0.22948132,0.41591255,0.91933586,0.45189659,0.0226303,0.42926629
20170403,1.06804132,-0.01679623,0.2007244,0.66313999,0.0226303,0.64050969
20170405,0.68924621,1.16287077,0.37935535,0.72408245,0.0226303,0.70145215
20170406,0.03859614,0.06627021,-0.05972889,0.03311544,0.02278151,0.01033393
20170407,0.22586795,-0.73406077,0.13382005,-0.42779445,0.02278151,-0.45057596
20170410,0.47589427,0.75236086,1.03839888,0.2850216,0.02278151,0.26224009
20170411,0.07113868,0.67194463,0.04029951,0.57123526,0.02278151,0.54845375
20170412,-0.22375325,-0.53569403,0.1377993,-0.33345969,0.02278151,-0.3562412
20170413,1.14145444,-0.8041781,0.57947412,-0.35209107,0.02323478,-0.37532585
20170417,0.88465949,0.07394143,0.09180573,-0.07497275,0.02323478,-0.09820753
20170418,-0.16182816,-0.36509197,0.00906904,-0.56429055,0.02323478,-0.58752533
20170419,0.39583295,-0.11151226,0.22097958,0.30563785,0.02323478,0.28240307
20170420,0.84102708,0.30307044,0.43444863,0.63727797,0.02372526,0.61355271
20170421,0.56543368,0.36280773,-0.04163535,-0.10565791,0.02372526,-0.12938317
20170424,0.02404633,0.49312999,0.38938546,0.88816677,0.02372526,0.86444151
20170425,-0.86798135,0.40862823,0.49845415,0.90248338,0.02372526,0.87875812
20170426,-0.92114399,-0.16407856,0.08417069,-0.13515281,0.02372526,-0.15887807
20170427,0.06483411,0.34596846,-0.16101468,-0.06453888,0.02402679,-0.08856567
20170428,-0.28908222,2.08028252,0.7584407,0.08932926,0.02402679,0.06530247
20170502,-0.15043245,0.15253966,0.78691374,0.19341121,0.02402679,0.16938442
20170503,0.23077983,0.44186692,-0.02093989,0.04432264,0.02402679,0.02029585
20170504,-0.07317852,0.70082359,0.23443984,0.35805181,0.02417747,0.33387434
20170505,0.10457479,-1.37143089,-0.40548235,-0.95696597,0.02417747,-0.98114344
20170508,0.23660686,0.91379376,-0.49725429,0.53751359,0.02417747,0.51333612
20170509,0.30839803,0.30860413,0.02336653,0.3298393,0.02417747,0.30566183
20170510,0.12276295,-0.70144995,-0.11877712,0.86034087,0.02417747,0.8361634
20170511,-0.3205221,-0.12867135,0.17558353,0.07014079,0.02432809,0.0458127
20170512,-0.15042149,-0.55493353,-0.76813279,-0.41077752,0.02432809,-0.43510561
20170515,-0.16716434,0.09654131,1.40129845,0.67264946,0.02432809,0.64832137
20170516,-0.23182127,0.0075132,-0.20968461,0.55669082,0.02432809,0.53236273
20170517,-0.00152734,-0.05876332,0.03484368,-0.05561322,0.02432809,-0.07994131
20170518,0.27494005,-1.82050287,-0.7625462,-1.36555241,0.02432809,-1.3898805
20170519,-0.40596871,-0.17952466,0.10191152,-0.37540697,0.02432809,-0.39973506
20170522,-0.39504534,-1.86946497,-0.48797105,-0.5358466,0.02432809,-0.56017469
20170523,-1.27070896,-0.92306071,0.21316017,-1.16114474,0.02432809,-1.18547283
20170524,-0.77199325,-1.33995503,0.2779618,-0.84600668,0.02432809,-0.87033477
20170525,0.48023054,0.64131807,1.03293156,1.36861894,0.02432809,1.34429085
20170526,0.59626808,0.5793613,0.81096165,1.13563342,0.02432809,1.11130533
20170529,-0.32198481,-1.71958726,0.62492628,-0.60760429,0.02432809,-0.63193238
20170530,-0.73890376,0.64074903,0.08481948,0.35077638,0.02432809,0.32644829
20170531,1.07039109,-1.33570742,0.56061367,0.37256564,0.02432809,0.34823755
20170601,1.14796665,-0.4519447,-0.1104781,0.19901095,0.02447866,0.17453229
20170602,0.18248581,-0.25231067,0.06794476,0.53218065,0.02447866,0.50770199
20170605,0.38603134,-0.57560108,0.14576614,0.43631324,0.02447866,0.41183458
20170606,-0.2976017,-0.67694845,-0.39077211,-0.42280769,0.02447866,-0.44728635
20170607,0.00183463,0.23107928,1.06854588,0.40096453,0.02447866,0.37648587
20170608,0.48520913,-0.39641412,0.53633945,-0.10301625,0.02432809,-0.12734434
20170609,-0.14814784,0.44942771,0.75437057,0.26767875,0.02432809,0.24335066
20170612,-0.04105801,-0.12381084,0.16411223,-0.4694426,0.02432809,-0.49377069
20170613,0.69484554,-0.19363229,0.1059999,0.04348218,0.02432809,0.01915409
20170614,0.02524561,0.5467362,-0.0138755,0.16640745,0.02432809,0.14207936
20170615,0.62744101,0.20154953,0.08501636,-0.14806979,0.02432809,-0.17239788
20170616,0.40175034,0.18813333,0.28748204,0.04206211,0.02432809,0.01773402
20170619,-0.85851523,0.12992293,0.20872275,0.40340792,0.02432809,0.37907983
20170620,0.10676181,-0.37578787,0.11487087,0.10090265,0.02432809,0.07657456
20170621,0.57422413,0.04065169,0.08580562,-0.14085191,0.02432809,-0.16518
20170622,0.17160541,-0.72220258,-0.39201487,-0.32847629,0.02432809,-0.35280438
20170623,-0.36465641,-0.45454953,-0.73457322,-0.95770156,0.02432809,-0.98202965
20170627,-0.44812264,-0.34158177,-0.50504769,-0.81109622,0.02432809,-0.83542431
20170628,-0.05082394,0.79433726,0.32657587,0.05780848,0.02432809,0.03348039
20170629,0.57606919,0.84953384,0.38585358,0.34648578,0.02432809,0.32215769
20170630,0.17072908,-0.45952015,0.09027763,0.38969361,0.02432809,0.36536552
20170703,0.13165808,0.27830756,0.40189865,1.0203361,0.02432809,0.99600801
20170704,0.4351569,-0.42921144,0.13349401,-0.02137853,0.02432809,-0.04570662
20170705,0.45736041,0.85053381,0.3509946,0.59801729,0.02432809,0.5736892
20170706,0.03734204,0.74039655,0.21122496,0.34457132,0.02447866,0.32009266
20170707,0.32180842,0.40545939,-0.61047939,0.07973013,0.02447866,0.05525147
20170710,-1.01288641,1.08151655,-0.60950326,1.00721959,0.02447866,0.98274093
20170711,0.01595563,-1.11303381,0.33730057,-0.23540377,0.02447866,-0.25988243
20170712,-0.0840492,0.57218707,0.45715633,0.54787796,0.02447866,0.5233993
20170713,-0.2512533,-0.22100115,0.05899227,0.52166495,0.02417747,0.49748748
20170714,-0.71930567,0.19890898,-0.28018589,-0.09187004,0.02417747,-0.11604751
20170717,-0.36230303,0.7942334,0.11019132,0.26243692,0.02417747,0.23825945
20170718,-0.1502709,0.07159316,-0.19748254,-0.61349151,0.02417747,-0.63766898
20170719,0.15500183,0.7457577,0.05188513,0.80001372,0.02417747,0.77583625
20170720,0.63742255,-0.34312479,0.40224211,-0.20383137,0.02372526,-0.22755663
20170721,0.21440541,0.24655638,-0.02494894,0.33804166,0.02372526,0.3143164
20170724,0.17145781,0.53348763,-0.26052033,0.3759505,0.02372526,0.35222524
20170725,-0.53259556,1.06410083,-0.18891257,0.1218536,0.02372526,0.09812834
20170726,0.14832196,0.29086723,0.12806536,0.32422392,0.02372526,0.30049866
20170727,-0.56882704,-1.05147475,0.26810168,-0.38653477,0.02387605,-0.41041082
20170728,0.26160421,-0.07213234,0.35159707,0.03629152,0.02387605,0.01241547
20170731,-0.8385647,0.64718098,0.5940487,0.47904543,0.02387605,0.45516938
20170801,-0.28528392,-0.45077032,0.45040557,0.1301234,0.02387605,0.10624735
20170802,-0.22121377,-0.23710137,0.76195912,-0.19992626,0.02387605,-0.22380231
20170803,-0.41179449,-1.39018494,0.47033454,-0.46775196,0.02387605,-0.49162801
20170804,-0.87008504,0.75015516,0.65853336,0.62734759,0.02387605,0.60347154
20170807,0.23626165,1.02928325,1.07032739,0.51073571,0.02387605,0.48685966
20170808,-1.24557649,-0.38662975,0.32640385,-1.01090894,0.02387605,-1.03478499
20170809,-0.84744948,0.50854411,-0.11713066,-1.01748053,0.02387605,-1.04135658
20170810,-1.47143622,-1.79516352,-0.65577921,-1.93446811,0.02387605,-1.95834416
20170811,1.09628235,-2.17201923,0.36894858,-0.78436137,0.02387605,-0.80823742
20170814,0.57712683,1.02067368,1.49332688,1.46011206,0.02387605,1.43623601
20170816,0.44617222,0.58828457,0.74170934,1.05244044,0.02387605,1.02856439
20170817,0.25189529,0.90619704,-0.06283613,0.16314634,0.02387605,0.13927029
20170818,-0.01705955,-0.72245148,0.53021715,-0.27826498,0.02387605,-0.30214103
20170821,0.36075766,-0.97638914,0.03168483,-0.98323013,0.02387605,-1.00710618
20170822,-0.31321335,-0.56888795,0.00528928,-0.18453837,0.02387605,-0.20841442
20170823,-0.18449827,1.45091106,0.71170127,0.9215173,0.02387605,0.89764125
20170824,0.61250132,0.65862388,-0.21842814,0.28055797,0.02372526,0.25683271
20170828,0.37702624,0.26229641,0.59249899,0.84709494,0.02372526,0.82336968
20170829,0.10251287,-0.61871649,0.05642223,-1.05372425,0.02372526,-1.07744951
20170830,0.27149558,0.90620982,0.827115,1.1754469,0.02372526,1.15172164
20170831,0.50966123,0.13788701,0.79440871,0.43899447,0.02372526,0.41526921
20170901,0.04757095,0.70127952,-0.0468563,0.70948699,0.02372526,0.68576173
20170904,0.14653954,-0.08696685,-0.14672955,-0.59497211,0.02372526,-0.61869737
20170905,0.82072374,0.42750803,0.30962664,0.6872752,0.02372526,0.66354994
20170906,0.58925707,0.08911335,0.64178451,-0.09932528,0.02372526,-0.12305054
20170907,0.16685466,0.3776515,0.25223584,0.4121312,0.02357441,0.38855679
20170908,-0.01049658,-0.43996614,0.30787199,-0.19109832,0.02357441,-0.21467273
20170911,-0.06730107,-0.10134344,0.22893689,0.71627899,0.02357441,0.69270458
20170912,-0.18117612,0.08727809,-0.13059183,0.84017358,0.02357441,0.81659917
20170913,-0.45319426,-0.06912454,-0.32272533,-0.37365622,0.02357441,-0.39723063
20170914,0.33424931,-0.02113205,-0.30568562,0.20375236,0.02372526,0.1800271
20170915,0.07661946,-0.29299455,0.14517219,0.07827155,0.02372526,0.05454629
20170918,0.60962685,-0.08350061,0.06765794,0.67258458,0.02372526,0.64885932
20170919,0.48538742,0.24488088,0.21549583,0.1124571,0.02372526,0.08873184
20170920,0.49454609,0.38962361,0.40369928,-0.16935816,0.02372526,-0.19308342
20170921,0.24022887,-0.7595566,-0.5529571,-0.34273466,0.02372526,-0.36645992
20170922,-0.28273164,-1.72230177,-0.91693194,-2.00402245,0.02372526,-2.02774771
20170925,-1.2188133,-0.09677332,-0.95087553,-1.233852,0.02372526,-1.25757726
20170926,0.51101549,0.51182066,0.54568698,0.31316892,0.02372526,0.28944366
20170927,-0.25051703,-1.22212585,-0.65657307,-1.57035572,0.02372526,-1.59408098
20170928,0.55377777,-0.08758226,-0.08690005,0.45318116,0.02372526,0.4294559
20170929,0.53561887,0.01662564,0.4240203,0.52023321,0.02372526,0.49650795
20171003,-0.402261,-0.3238535,0.87482537,0.78082373,0.02372526,0.75709847
20171004,0.37392573,-0.13471639,0.65143405,0.54411484,0.02372526,0.52038958
20171005,0.73549265,0.35802487,0.36545767,0.12000145,0.02357441,0.09642704
20171006,-0.3186306,1.17335155,0.36801205,1.00662078,0.02357441,0.98304637
20171009,0.72879155,0.10579937,0.07747758,0.16446915,0.02357441,0.14089474
20171010,0.45890285,-0.0652989,0.46606876,0.48141063,0.02357441,0.45783622
20171011,-0.24445543,-1.49792461,0.07545397,-0.42652094,0.02357441,-0.45009535
20171012,-0.54684498,0.69837843,0.78567483,1.07987901,0.02357441,1.0563046
20171013,-0.49797558,0.54098037,0.04446364,0.44821035,0.02357441,0.42463594
20171016,-0.42260118,-0.35140731,-0.37844801,0.48863134,0.02357441,0.46505693
20171017,0.07203332,0.41727725,0.2358627,0.27739003,0.02357441,0.25381562
20171018,0.47765573,-0.39239535,0.85591093,-0.11901657,0.02372526,-0.14274183
20171019,1.02533207,-0.13936254,0.18697989,-0.3187905,0.02372526,-0.34251576
20171023,-0.08105873,0.2972229,0.55732725,0.32565348,0.02372526,0.30192822
20171024,-0.03493265,1.71006561,-0.05473243,0.36639662,0.02372526,0.34267136
20171025,-4.57767595,9.77525129,-1.48032378,0.9219121,0.02372526,0.89818684
20171026,-1.08011204,1.06007508,0.17141748,0.4860398,0.02372526,0.46231454
20171027,1.20737044,-2.16142954,-0.58135646,-0.04193495,0.02372526,-0.06566021
20171030,0.27187089,1.1156891,0.02261695,0.73327527,0.02372526,0.70955001
20171031,0.95230399,-0.93012104,0.08618333,0.0744976,0.02372526,0.05077234
20171101,-0.54934207,1.16817408,-0.04732472,0.80288582,0.02372526,0.77916056
20171102,0.5111918,-0.73418859,-1.17319664,0.1606618,0.02372526,0.13693654
20171103,-0.24489442,1.12678389,0.02782159,0.22027476,0.02372526,0.1965495
20171106,0.35535235,-0.72903571,-0.11602435,0.27253484,0.02372526,0.24880958
20171107,0.3209114,-2.37277554,1.06545708,-1.18241198,0.02372526,-1.20613724
20171108,-0.26583986,-1.03747549,-0.18331536,-0.62014837,0.02372526,-0.64387363
20171109,-0.08886481,0.90886986,0.27888797,0.39481017,0.02372526,0.37108491
20171110,-0.46178533,0.49432259,0.53117548,-0.04068339,0.02372526,-0.06440865
20171113,0.11832789,-0.37472752,0.23604028,-0.66591564,0.02372526,-0.6896409
20171114,0.26448011,-0.34523845,0.32153295,-0.36219347,0.02372526,-0.38591873
20171115,-0.25413331,-1.60167823,0.00458408,-1.06548104,0.02372526,-1.0892063
20171116,-0.19313139,1.41424371,0.2801412,1.01966085,0.02372526,0.99593559
20171117,0.25593643,0.24613746,0.02951764,0.72167095,0.02372526,0.69794569
20171120,0.62415529,0.81947484,0.16355524,0.41342574,0.02372526,0.38970048
20171121,0.48583733,-0.19823798,-0.38470453,0.24013961,0.02372526,0.21641435
20171122,0.31919974,0.17651682,0.12200266,0.11650583,0.02372526,0.09278057
20171123,0.81913537,-0.22676962,-0.08906416,0.19320994,0.02372526,0.16948468
20171124,0.50403673,-0.00467152,-0.02080113,0.34533173,0.02372526,0.32160647
20171127,0.60925073,0.12306868,-0.18828419,0.28627362,0.02372526,0.26254836
20171128,0.72160022,-0.24948774,0.24659743,-0.07276065,0.02372526,-0.09648591
20171129,0.40413599,-0.98455292,0.07648775,-0.05418408,0.02372526,-0.07790934
20171130,1.06768523,-0.65601773,0.35132556,-0.72977707,0.02387605,-0.75365312
20171201,0.28734884,-0.81168531,-0.0824817,-1.00700643,0.02387605,-1.03088248
20171204,-0.7019276,-0.31280488,-0.23429321,-0.09231784,0.02387605,-0.11619389
20171205,-0.35728945,0.05897862,0.11607948,-0.10002441,0.02387605,-0.12390046
20171206,0.51836108,-1.10332429,0.41130021,-0.74515297,0.02387605,-0.76902902
20171207,-0.08126383,0.68053448,0.68725563,1.28254792,0.02387605,1.25867187
20171208,0.18647073,0.07386214,0.0200027,0.92205477,0.02387605,0.89817872
20171211,0.09006562,-0.55988554,-0.05394992,0.46460494,0.02387605,0.44072889
20171212,0.10174154,-0.08064948,-0.26770406,-0.74427462,0.02387605,-0.76815067
20171213,-0.10172867,-1.22747804,-0.08227548,-0.57698496,0.02387605,-0.60086101
20171214,-0.53774764,-0.14147001,0.13000579,0.15994644,0.02387605,0.13607039
20171215,-0.15692746,-0.18433871,0.69143272,0.86756585,0.02387605,0.8436898
20171218,-0.7768659,0.62640315,-0.06673328,0.55156949,0.02387605,0.52769344
20171219,0.45127343,-0.10130745,0.36788751,1.07636164,0.02387605,1.05248559
20171220,0.78158209,0.27398969,-0.64731419,0.2015201,0.02387605,0.17764405
20171221,0.60861449,1.26888949,-0.56631854,0.37433343,0.02402679,0.35030664
20171222,0.21409841,0.02115615,-0.08948912,0.47694874,0.02402679,0.45292195
20171226,0.45779705,0.99290405,-0.66160393,0.44832788,0.02402679,0.42430109
20171227,0.2651784,0.40814846,-1.97674619,-0.29726919,0.02402679,-0.32129598
20171228,0.4121874,0.91865586,0.04928517,0.03062418,0.02402679,0.00659739
20171229,0.63957203,0.8660352,-0.21489309,0.59851939,0.02402679,0.5744926
